x,y,discipline,image,lieu,n,present
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Site d'escalade,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Grand Palais,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Parc des Princes,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade Geoffroy-Guichard,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade de la Beaujoire,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade de Nice,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade de Bordeaux,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade de Lyon,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade de Marseille,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Golf national,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Paris Sud,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade Yves-du-Manoir,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Champ-de-Mars,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Paris La Défense Arena,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Centre aquatique,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Pont Alexandre-III,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Château de Versailles,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Teahupoo,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Centre national de tir,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Invalides,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Marina de Marseille,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Colline d'Elancourt,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Paris Sud 1,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade Tour Eiffel,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Paris Sud 6,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Clichy-sous-Bois,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Centre National de Tir de Châteauroux,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Pont Alexandre III,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Quais de Seine,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade de France,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Trocadéro,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Hôtel de ville-Invalides,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade nautique-Bassin eau calme,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Porte de La Chapelle,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade Pierre-Mauroy,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Bercy,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Concorde,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade tour Eiffel,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade BMX,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade Roland-Garros,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Paris Nord,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade nautique-Bassin eau vive,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Vélodrome national,56,oui
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Invalides-Pont Alexandre-III,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Site d'escalade,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Grand Palais,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Parc des Princes,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade Geoffroy-Guichard,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade de la Beaujoire,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade de Nice,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade de Bordeaux,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade de Lyon,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade de Marseille,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Golf national,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Paris Sud,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade Yves-du-Manoir,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Champ-de-Mars,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Paris La Défense Arena,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Centre aquatique,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Pont Alexandre-III,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Château de Versailles,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Teahupoo,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Centre national de tir,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Invalides,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Marina de Marseille,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Colline d'Elancourt,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Paris Sud 1,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade Tour Eiffel,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Arena Paris Sud 6,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Clichy-sous-Bois,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Centre National de Tir de Châteauroux,NA,non
2,5,"Cyclisme
sur piste",icones/Cyclisme sur piste.svg,Pont Alexandre III,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Quais de Seine,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade de France,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Trocadéro,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Hôtel de ville-Invalides,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade nautique-Bassin eau calme,20,oui
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Porte de La Chapelle,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade Pierre-Mauroy,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Bercy,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Concorde,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade tour Eiffel,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade BMX,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade Roland-Garros,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Paris Nord,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade nautique-Bassin eau vive,27,oui
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Vélodrome national,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Invalides-Pont Alexandre-III,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Site d'escalade,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Grand Palais,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Parc des Princes,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade Geoffroy-Guichard,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade de la Beaujoire,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade de Nice,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade de Bordeaux,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade de Lyon,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade de Marseille,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Golf national,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Paris Sud,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade Yves-du-Manoir,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Champ-de-Mars,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Paris La Défense Arena,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Centre aquatique,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Pont Alexandre-III,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Château de Versailles,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Teahupoo,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Centre national de tir,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Invalides,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Marina de Marseille,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Colline d'Elancourt,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Paris Sud 1,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade Tour Eiffel,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Arena Paris Sud 6,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Clichy-sous-Bois,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Centre National de Tir de Châteauroux,NA,non
3,5,"Canoë
course en ligne",icones/Canoë course en ligne.svg,Pont Alexandre III,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Quais de Seine,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade de France,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Trocadéro,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Hôtel de ville-Invalides,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade nautique-Bassin eau calme,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Porte de La Chapelle,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade Pierre-Mauroy,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Bercy,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Concorde,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade tour Eiffel,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade BMX,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade Roland-Garros,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Paris Nord,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade nautique-Bassin eau vive,28,oui
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Vélodrome national,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Invalides-Pont Alexandre-III,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Site d'escalade,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Grand Palais,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Parc des Princes,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade Geoffroy-Guichard,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade de la Beaujoire,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade de Nice,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade de Bordeaux,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade de Lyon,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade de Marseille,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Golf national,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Paris Sud,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade Yves-du-Manoir,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Champ-de-Mars,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Paris La Défense Arena,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Centre aquatique,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Pont Alexandre-III,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Château de Versailles,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Teahupoo,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Centre national de tir,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Invalides,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Marina de Marseille,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Colline d'Elancourt,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Paris Sud 1,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade Tour Eiffel,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Arena Paris Sud 6,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Clichy-sous-Bois,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Centre National de Tir de Châteauroux,NA,non
4,5,"Canoë
slalom",icones/Canoë slalom.svg,Pont Alexandre III,NA,non
5,5,Breaking,icones/Breaking.svg,Quais de Seine,NA,non
5,5,Breaking,icones/Breaking.svg,Stade de France,NA,non
5,5,Breaking,icones/Breaking.svg,Trocadéro,NA,non
5,5,Breaking,icones/Breaking.svg,Hôtel de ville-Invalides,NA,non
5,5,Breaking,icones/Breaking.svg,Stade nautique-Bassin eau calme,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Porte de La Chapelle,NA,non
5,5,Breaking,icones/Breaking.svg,Stade Pierre-Mauroy,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Bercy,NA,non
5,5,Breaking,icones/Breaking.svg,Concorde,4,oui
5,5,Breaking,icones/Breaking.svg,Stade tour Eiffel,NA,non
5,5,Breaking,icones/Breaking.svg,Stade BMX,NA,non
5,5,Breaking,icones/Breaking.svg,Stade Roland-Garros,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Paris Nord,NA,non
5,5,Breaking,icones/Breaking.svg,Stade nautique-Bassin eau vive,NA,non
5,5,Breaking,icones/Breaking.svg,Vélodrome national,NA,non
5,5,Breaking,icones/Breaking.svg,Invalides-Pont Alexandre-III,NA,non
5,5,Breaking,icones/Breaking.svg,Site d'escalade,NA,non
5,5,Breaking,icones/Breaking.svg,Grand Palais,NA,non
5,5,Breaking,icones/Breaking.svg,Parc des Princes,NA,non
5,5,Breaking,icones/Breaking.svg,Stade Geoffroy-Guichard,NA,non
5,5,Breaking,icones/Breaking.svg,Stade de la Beaujoire,NA,non
5,5,Breaking,icones/Breaking.svg,Stade de Nice,NA,non
5,5,Breaking,icones/Breaking.svg,Stade de Bordeaux,NA,non
5,5,Breaking,icones/Breaking.svg,Stade de Lyon,NA,non
5,5,Breaking,icones/Breaking.svg,Stade de Marseille,NA,non
5,5,Breaking,icones/Breaking.svg,Golf national,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Paris Sud,NA,non
5,5,Breaking,icones/Breaking.svg,Stade Yves-du-Manoir,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Champ-de-Mars,NA,non
5,5,Breaking,icones/Breaking.svg,Paris La Défense Arena,NA,non
5,5,Breaking,icones/Breaking.svg,Centre aquatique,NA,non
5,5,Breaking,icones/Breaking.svg,Pont Alexandre-III,NA,non
5,5,Breaking,icones/Breaking.svg,Château de Versailles,NA,non
5,5,Breaking,icones/Breaking.svg,Teahupoo,NA,non
5,5,Breaking,icones/Breaking.svg,Centre national de tir,NA,non
5,5,Breaking,icones/Breaking.svg,Invalides,NA,non
5,5,Breaking,icones/Breaking.svg,Marina de Marseille,NA,non
5,5,Breaking,icones/Breaking.svg,Colline d'Elancourt,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Paris Sud 1,NA,non
5,5,Breaking,icones/Breaking.svg,Stade Tour Eiffel,NA,non
5,5,Breaking,icones/Breaking.svg,Arena Paris Sud 6,NA,non
5,5,Breaking,icones/Breaking.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
5,5,Breaking,icones/Breaking.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
5,5,Breaking,icones/Breaking.svg,Clichy-sous-Bois,NA,non
5,5,Breaking,icones/Breaking.svg,Centre National de Tir de Châteauroux,NA,non
5,5,Breaking,icones/Breaking.svg,Pont Alexandre III,NA,non
6,5,Boxe,icones/Boxe.svg,Quais de Seine,NA,non
6,5,Boxe,icones/Boxe.svg,Stade de France,NA,non
6,5,Boxe,icones/Boxe.svg,Trocadéro,NA,non
6,5,Boxe,icones/Boxe.svg,Hôtel de ville-Invalides,NA,non
6,5,Boxe,icones/Boxe.svg,Stade nautique-Bassin eau calme,NA,non
6,5,Boxe,icones/Boxe.svg,Arena Porte de La Chapelle,NA,non
6,5,Boxe,icones/Boxe.svg,Stade Pierre-Mauroy,NA,non
6,5,Boxe,icones/Boxe.svg,Arena Bercy,NA,non
6,5,Boxe,icones/Boxe.svg,Concorde,NA,non
6,5,Boxe,icones/Boxe.svg,Stade tour Eiffel,NA,non
6,5,Boxe,icones/Boxe.svg,Stade BMX,NA,non
6,5,Boxe,icones/Boxe.svg,Stade Roland-Garros,38,oui
6,5,Boxe,icones/Boxe.svg,Arena Paris Nord,208,oui
6,5,Boxe,icones/Boxe.svg,Stade nautique-Bassin eau vive,NA,non
6,5,Boxe,icones/Boxe.svg,Vélodrome national,NA,non
6,5,Boxe,icones/Boxe.svg,Invalides-Pont Alexandre-III,NA,non
6,5,Boxe,icones/Boxe.svg,Site d'escalade,NA,non
6,5,Boxe,icones/Boxe.svg,Grand Palais,NA,non
6,5,Boxe,icones/Boxe.svg,Parc des Princes,NA,non
6,5,Boxe,icones/Boxe.svg,Stade Geoffroy-Guichard,NA,non
6,5,Boxe,icones/Boxe.svg,Stade de la Beaujoire,NA,non
6,5,Boxe,icones/Boxe.svg,Stade de Nice,NA,non
6,5,Boxe,icones/Boxe.svg,Stade de Bordeaux,NA,non
6,5,Boxe,icones/Boxe.svg,Stade de Lyon,NA,non
6,5,Boxe,icones/Boxe.svg,Stade de Marseille,NA,non
6,5,Boxe,icones/Boxe.svg,Golf national,NA,non
6,5,Boxe,icones/Boxe.svg,Arena Paris Sud,NA,non
6,5,Boxe,icones/Boxe.svg,Stade Yves-du-Manoir,NA,non
6,5,Boxe,icones/Boxe.svg,Arena Champ-de-Mars,NA,non
6,5,Boxe,icones/Boxe.svg,Paris La Défense Arena,NA,non
6,5,Boxe,icones/Boxe.svg,Centre aquatique,NA,non
6,5,Boxe,icones/Boxe.svg,Pont Alexandre-III,NA,non
6,5,Boxe,icones/Boxe.svg,Château de Versailles,NA,non
6,5,Boxe,icones/Boxe.svg,Teahupoo,NA,non
6,5,Boxe,icones/Boxe.svg,Centre national de tir,NA,non
6,5,Boxe,icones/Boxe.svg,Invalides,NA,non
6,5,Boxe,icones/Boxe.svg,Marina de Marseille,NA,non
6,5,Boxe,icones/Boxe.svg,Colline d'Elancourt,NA,non
6,5,Boxe,icones/Boxe.svg,Arena Paris Sud 1,NA,non
6,5,Boxe,icones/Boxe.svg,Stade Tour Eiffel,NA,non
6,5,Boxe,icones/Boxe.svg,Arena Paris Sud 6,NA,non
6,5,Boxe,icones/Boxe.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
6,5,Boxe,icones/Boxe.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
6,5,Boxe,icones/Boxe.svg,Clichy-sous-Bois,NA,non
6,5,Boxe,icones/Boxe.svg,Centre National de Tir de Châteauroux,NA,non
6,5,Boxe,icones/Boxe.svg,Pont Alexandre III,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Quais de Seine,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade de France,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Trocadéro,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Hôtel de ville-Invalides,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade nautique-Bassin eau calme,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Porte de La Chapelle,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade Pierre-Mauroy,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Bercy,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Concorde,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade tour Eiffel,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade BMX,8,oui
7,5,BMX Racing,icones/BMX Racing.svg,Stade Roland-Garros,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Paris Nord,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade nautique-Bassin eau vive,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Vélodrome national,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Invalides-Pont Alexandre-III,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Site d'escalade,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Grand Palais,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Parc des Princes,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade Geoffroy-Guichard,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade de la Beaujoire,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade de Nice,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade de Bordeaux,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade de Lyon,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade de Marseille,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Golf national,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Paris Sud,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade Yves-du-Manoir,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Champ-de-Mars,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Paris La Défense Arena,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Centre aquatique,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Pont Alexandre-III,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Château de Versailles,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Teahupoo,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Centre national de tir,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Invalides,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Marina de Marseille,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Colline d'Elancourt,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Paris Sud 1,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade Tour Eiffel,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Arena Paris Sud 6,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Clichy-sous-Bois,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Centre National de Tir de Châteauroux,NA,non
7,5,BMX Racing,icones/BMX Racing.svg,Pont Alexandre III,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Quais de Seine,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade de France,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Trocadéro,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Hôtel de ville-Invalides,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade nautique-Bassin eau calme,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Porte de La Chapelle,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade Pierre-Mauroy,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Bercy,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Concorde,4,oui
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade tour Eiffel,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade BMX,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade Roland-Garros,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Arena Paris Nord,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Stade nautique-Bassin eau vive,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Vélodrome national,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Invalides-Pont Alexandre-III,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Site d'escalade,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Grand Palais,NA,non
1,6,BMX Freestyle,icones/BMX Freestyle.svg,Parc des Princes,NA,non
